symbol,t,date,final_state,final_score,final_band,caps,weakest_lens,agreement_count,why_not_higher,trend,zone,location,regime,extension,false_high_self_flag
AMZN,1400,2023-07-27,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Lower,Trend,Severe,False
AMZN,1420,2023-08-24,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearResistance,Range,Severe,False
AMZN,1440,2023-09-22,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearResistance,Range,Severe,False
AMZN,1460,2023-10-20,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Stretched,False
AMZN,1480,2023-11-17,Unclear,40,0-44,broken;contradictory;severe;agree3,Agreement,4,capped by contradictory (<= 40),Clean,Broken,NearSupport,Trend,Severe,False
AMZN,1500,2023-12-18,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Mixed,Broken,Upper,Range,Severe,False
AMZN,1520,2024-01-18,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
AMZN,1540,2024-02-15,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearResistance,Trend,Severe,False
AMZN,1560,2024-03-15,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Severe,False
AMZN,1580,2024-04-15,Unclear,44,0-44,chop;severe,Chop/Regime,4,capped by chop (<= 44),Clean,Fresh,Mid,Chop,Severe,False
AMZN,1600,2024-05-13,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
AMZN,1620,2024-06-11,Unclear,44,0-44,chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Fresh,NearResistance,Chop,Severe,False
AMZN,1640,2024-07-11,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Upper,Chop,Severe,False
AMZN,1660,2024-08-08,Mixed,50,45-69,broken;extended;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearResistance,Expansion,Normal,False
AMZN,1680,2024-09-06,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearResistance,Chop,Normal,False
AMZN,1700,2024-10-04,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Stretched,False
AMZN,1720,2024-11-01,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Extended,False
AMZN,1740,2024-12-02,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,1,capped by chop (<= 44),Mixed,Weak,Upper,Chop,Severe,False
AMZN,1760,2024-12-31,Mixed,50,45-69,midrange;severe;weakzone;agree3,Extension,4,capped by severe (<= 50),Clean,Weak,Mid,Trend,Severe,False
AMZN,1780,2025-01-31,Mixed,50,45-69,severe;weakzone;agree3,Extension,2,capped by severe (<= 50),Mixed,Weak,Upper,Range,Severe,False
AMZN,1800,2025-03-03,Mixed,50,45-69,broken;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,Lower,Trend,Normal,False
AMZN,1820,2025-03-31,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
AMZN,1840,2025-04-29,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,4,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Normal,False
AMZN,1860,2025-05-28,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearResistance,Chop,Normal,False
AMZN,1880,2025-06-26,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Stretched,False
AMZN,1900,2025-07-25,Mixed,50,45-69,severe;weakzone;agree3,Extension,4,capped by severe (<= 50),Clean,Weak,NearResistance,Trend,Severe,False
AMZN,1920,2025-08-22,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,1,capped by chop (<= 44),Mixed,Broken,Upper,Chop,Extended,False
AMZN,1940,2025-09-22,Mixed,52,45-69,weakzone;agree3,Zone,4,capped by weakzone (<= 52),Mixed,Weak,NearSupport,Range,Stretched,False
AMZN,1960,2025-10-20,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
AMZN,1980,2025-11-17,Mixed,50,45-69,broken;agree3,Zone,5,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Stretched,False
AMZN,2000,2025-12-16,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearSupport,Range,Normal,False
AMZN,2020,2026-01-15,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Extended,False
AMZN,2040,2026-02-13,Mixed,50,45-69,broken;extended;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearSupport,Trend,Extended,False
AMZN,2060,2026-03-16,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,4,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Stretched,False
AMZN,2080,2026-04-14,Mixed,50,45-69,broken;extended;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,Upper,Trend,Extended,False
AMZN,2100,2026-05-12,Unclear,44,0-44,chop;midrange;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,Mid,Chop,Severe,False
