symbol,t,date,final_state,final_score,final_band,caps,weakest_lens,agreement_count,why_not_higher,trend,zone,location,regime,extension,false_high_self_flag
QQQ,880,2021-07-01,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
QQQ,900,2021-07-30,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
QQQ,920,2021-08-27,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,1,capped by chop (<= 44),Mixed,Weak,Upper,Chop,Severe,False
QQQ,940,2021-09-27,Unclear,44,0-44,chop;severe,Chop/Regime,4,capped by chop (<= 44),Clean,Fresh,Mid,Chop,Severe,False
QQQ,960,2021-10-25,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearResistance,Trend,Severe,False
QQQ,980,2021-11-22,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Severe,False
QQQ,1000,2021-12-21,Unclear,40,0-44,broken;chop;contradictory;extended;agree3,Agreement,2,capped by contradictory (<= 40),Mixed,Broken,NearSupport,Chop,Extended,False
QQQ,1020,2022-01-20,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearSupport,Trend,Normal,False
QQQ,1040,2022-02-17,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,Lower,Chop,Stretched,False
QQQ,1060,2022-03-18,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Normal,False
QQQ,1080,2022-04-18,Mixed,50,45-69,broken;extended;agree3,Zone,4,capped by broken (<= 50),Range-bound,Broken,NearSupport,Trend,Extended,False
QQQ,1100,2022-05-16,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Severe,False
QQQ,1120,2022-06-14,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearResistance,Trend,Severe,False
QQQ,1140,2022-07-14,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Severe,False
QQQ,1160,2022-08-11,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearResistance,Trend,Stretched,False
QQQ,1180,2022-09-09,Mixed,50,45-69,broken;extended;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearSupport,Trend,Extended,False
QQQ,1200,2022-10-07,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Severe,False
QQQ,1220,2022-11-04,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Severe,False
QQQ,1240,2022-12-05,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Stretched,False
QQQ,1260,2023-01-04,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Severe,False
QQQ,1280,2023-02-02,Mixed,50,45-69,broken;extended;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearSupport,Trend,Extended,False
QQQ,1300,2023-03-03,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
QQQ,1320,2023-03-31,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
QQQ,1340,2023-05-01,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Severe,False
QQQ,1360,2023-05-30,Unclear,40,0-44,broken;contradictory;severe;agree3,Agreement,4,capped by contradictory (<= 40),Clean,Broken,NearSupport,Trend,Severe,False
QQQ,1380,2023-06-28,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Broken,Upper,Chop,Severe,False
QQQ,1400,2023-07-27,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Severe,False
QQQ,1420,2023-08-24,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Severe,False
QQQ,1440,2023-09-22,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearSupport,Range,Severe,False
QQQ,1460,2023-10-20,Mixed,50,45-69,broken;extended;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,Lower,Range,Extended,False
QQQ,1480,2023-11-17,Unclear,40,0-44,broken;contradictory;severe;agree3,Agreement,4,capped by contradictory (<= 40),Clean,Broken,NearSupport,Trend,Severe,False
QQQ,1500,2023-12-18,Mixed,50,45-69,severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Upper,Trend,Severe,False
QQQ,1520,2024-01-18,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Clean,Weak,Upper,Trend,Severe,False
QQQ,1540,2024-02-15,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
QQQ,1560,2024-03-15,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Severe,False
QQQ,1580,2024-04-15,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,1,capped by chop (<= 44),Mixed,Broken,Lower,Chop,Severe,False
QQQ,1600,2024-05-13,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearResistance,Range,Severe,False
QQQ,1620,2024-06-11,Mixed,50,45-69,pricediscovery;severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Clean,Weak,Above,Trend,Severe,False
QQQ,1640,2024-07-11,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,Mid,Chop,Severe,False
QQQ,1660,2024-08-08,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
QQQ,1680,2024-09-06,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearSupport,Trend,Normal,False
QQQ,1700,2024-10-04,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
QQQ,1720,2024-11-01,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Severe,False
QQQ,1740,2024-12-02,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearResistance,Range,Severe,False
QQQ,1760,2024-12-31,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Mixed,Weak,NearSupport,Range,Severe,False
QQQ,1780,2025-01-31,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
QQQ,1800,2025-03-03,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Mixed,Broken,NearSupport,Range,Normal,False
QQQ,1820,2025-03-31,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearResistance,Chop,Stretched,False
QQQ,1840,2025-04-29,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,4,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Normal,False
QQQ,1860,2025-05-28,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,Upper,Chop,Stretched,False
QQQ,1880,2025-06-26,Mixed,50,45-69,compression;pricediscovery;severe;agree3,Extension,2,capped by severe (<= 50),Mixed,Fresh,Above,Compression,Severe,False
QQQ,1900,2025-07-25,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
QQQ,1920,2025-08-22,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
QQQ,1940,2025-09-22,Mixed,50,45-69,pricediscovery;severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Above,Trend,Severe,False
QQQ,1960,2025-10-20,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
QQQ,1980,2025-11-17,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Mixed,Weak,NearResistance,Range,Severe,False
QQQ,2000,2025-12-16,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearResistance,Range,Severe,False
QQQ,2020,2026-01-15,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
QQQ,2040,2026-02-13,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Stretched,False
QQQ,2060,2026-03-16,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearResistance,Chop,Normal,False
QQQ,2080,2026-04-14,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearResistance,Trend,Stretched,False
QQQ,2100,2026-05-12,Unclear,40,0-44,contradictory;severe;agree3,Agreement,4,capped by contradictory (<= 40),Clean,Fresh,Upper,Trend,Severe,False
