symbol,t,date,final_state,final_score,final_band,caps,weakest_lens,agreement_count,why_not_higher,trend,zone,location,regime,extension,false_high_self_flag
AVGO,780,2021-02-08,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Upper,Chop,Severe,False
AVGO,800,2021-03-09,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Severe,False
AVGO,820,2021-04-07,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
AVGO,840,2021-05-05,Unclear,40,0-44,broken;chop;contradictory;extended;agree3,Agreement,2,capped by contradictory (<= 40),Mixed,Broken,NearSupport,Chop,Extended,False
AVGO,860,2021-06-03,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearResistance,Range,Severe,False
AVGO,880,2021-07-01,Unclear,44,0-44,chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Fresh,NearResistance,Chop,Severe,False
AVGO,900,2021-07-30,Mixed,50,45-69,severe;agree3,Extension,4,capped by severe (<= 50),Mixed,Fresh,NearResistance,Range,Severe,False
AVGO,920,2021-08-27,Unclear,44,0-44,chop;pricediscovery;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Fresh,Above,Chop,Severe,False
AVGO,940,2021-09-27,Unclear,44,0-44,chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Fresh,NearResistance,Chop,Severe,False
AVGO,960,2021-10-25,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Mixed,Broken,Upper,Range,Severe,False
AVGO,980,2021-11-22,Unclear,44,0-44,chop;severe,Chop/Regime,4,capped by chop (<= 44),Clean,Fresh,Mid,Chop,Severe,False
AVGO,1000,2021-12-21,Mixed,50,45-69,extended;severe;weakzone;agree3,Extension,2,capped by severe (<= 50),Clean,Weak,Upper,Expansion,Severe,False
AVGO,1020,2022-01-20,Mixed,52,45-69,weakzone;agree3,Zone,5,capped by weakzone (<= 52),Clean,Weak,NearSupport,Trend,Stretched,False
AVGO,1040,2022-02-17,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,Mid,Chop,Stretched,False
AVGO,1060,2022-03-18,Unclear,44,0-44,chop;extended;weakzone;agree3,Chop/Regime,1,capped by chop (<= 44),Mixed,Weak,Upper,Chop,Extended,False
AVGO,1080,2022-04-18,Mixed,59,45-69,agree3,Agreement,4,capped by agree3 (<= 69),Mixed,Fresh,Lower,Range,Stretched,False
AVGO,1100,2022-05-16,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
AVGO,1120,2022-06-14,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearSupport,Range,Stretched,False
AVGO,1140,2022-07-14,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Severe,False
AVGO,1160,2022-08-11,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
AVGO,1180,2022-09-09,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Stretched,False
AVGO,1200,2022-10-07,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
AVGO,1220,2022-11-04,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,1,capped by chop (<= 44),Mixed,Broken,Upper,Chop,Severe,False
AVGO,1240,2022-12-05,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,Upper,Chop,Normal,False
AVGO,1260,2023-01-04,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,Upper,Chop,Stretched,False
AVGO,1280,2023-02-02,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Mixed,Broken,Upper,Trend,Severe,False
AVGO,1300,2023-03-03,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
AVGO,1320,2023-03-31,Unclear,44,0-44,chop;severe,Chop/Regime,4,capped by chop (<= 44),Clean,Fresh,NearResistance,Chop,Severe,False
AVGO,1340,2023-05-01,Unclear,40,0-44,chop;contradictory;severe;agree3,Agreement,3,capped by contradictory (<= 40),Mixed,Fresh,NearResistance,Chop,Severe,False
AVGO,1360,2023-05-30,Unclear,40,0-44,contradictory;extended;severe,Agreement,4,capped by contradictory (<= 40),Clean,Fresh,Mid,Expansion,Severe,False
AVGO,1380,2023-06-28,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Upper,Chop,Severe,False
AVGO,1400,2023-07-27,Unclear,44,0-44,chop;severe,Chop/Regime,4,capped by chop (<= 44),Clean,Fresh,Mid,Chop,Severe,False
AVGO,1420,2023-08-24,Unclear,44,0-44,chop;midrange;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Weak,Mid,Chop,Severe,False
AVGO,1440,2023-09-22,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Severe,False
AVGO,1460,2023-10-20,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Severe,False
AVGO,1480,2023-11-17,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
AVGO,1500,2023-12-18,Mixed,50,45-69,pricediscovery;severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Clean,Weak,Above,Trend,Severe,False
AVGO,1520,2024-01-18,Mixed,50,45-69,severe;weakzone;agree3,Extension,4,capped by severe (<= 50),Clean,Weak,NearResistance,Trend,Severe,False
AVGO,1540,2024-02-15,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearResistance,Trend,Severe,False
AVGO,1560,2024-03-15,Mixed,50,45-69,severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Lower,Trend,Severe,False
AVGO,1580,2024-04-15,Unclear,44,0-44,chop;severe,Chop/Regime,4,capped by chop (<= 44),Clean,Fresh,Mid,Chop,Severe,False
AVGO,1600,2024-05-13,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,NearResistance,Chop,Severe,False
AVGO,1620,2024-06-11,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Upper,Chop,Severe,False
AVGO,1640,2024-07-11,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,Mid,Trend,Severe,False
AVGO,1660,2024-08-08,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,Mid,Chop,Stretched,False
AVGO,1680,2024-09-06,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearSupport,Range,Normal,False
AVGO,1700,2024-10-04,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
AVGO,1720,2024-11-01,Mixed,50,45-69,broken;extended;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearSupport,Range,Extended,False
AVGO,1740,2024-12-02,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,Lower,Chop,Stretched,False
AVGO,1760,2024-12-31,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Upper,Chop,Severe,False
AVGO,1780,2025-01-31,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Severe,False
AVGO,1800,2025-03-03,Mixed,50,45-69,broken;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,Lower,Trend,Normal,False
AVGO,1820,2025-03-31,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearResistance,Trend,Normal,False
AVGO,1840,2025-04-29,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearResistance,Range,Normal,False
AVGO,1860,2025-05-28,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
AVGO,1880,2025-06-26,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Clean,Weak,Upper,Trend,Severe,False
AVGO,1900,2025-07-25,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
AVGO,1920,2025-08-22,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Lower,Chop,Severe,False
AVGO,1940,2025-09-22,Unclear,44,0-44,chop;midrange;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,Mid,Chop,Severe,False
AVGO,1960,2025-10-20,Unclear,40,0-44,chop;contradictory;midrange;severe;weakzone;agree3,Agreement,2,capped by contradictory (<= 40),Mixed,Weak,Mid,Chop,Severe,False
AVGO,1980,2025-11-17,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Mixed,Weak,NearSupport,Range,Severe,False
AVGO,2000,2025-12-16,Mixed,50,45-69,broken;extended;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearSupport,Range,Extended,False
AVGO,2020,2026-01-15,Unclear,44,0-44,chop;extended;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Weak,NearResistance,Chop,Extended,False
AVGO,2040,2026-02-13,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
AVGO,2060,2026-03-16,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
AVGO,2080,2026-04-14,Mixed,50,45-69,broken;extended;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Extended,False
AVGO,2100,2026-05-12,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
