symbol,t,date,final_state,final_score,final_band,caps,weakest_lens,agreement_count,why_not_higher,trend,zone,location,regime,extension,false_high_self_flag
META,640,2020-07-20,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
META,660,2020-08-17,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Upper,Chop,Severe,False
META,680,2020-09-15,Mixed,50,45-69,severe;weakzone;agree3,Extension,4,capped by severe (<= 50),Clean,Weak,NearResistance,Trend,Severe,False
META,700,2020-10-13,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Weak,Weak,NearResistance,Range,Severe,False
META,720,2020-11-10,Unclear,44,0-44,chop;extended;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Fresh,NearResistance,Chop,Extended,False
META,740,2020-12-09,Unclear,44,0-44,chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Fresh,NearResistance,Chop,Severe,False
META,760,2021-01-08,Unclear,44,0-44,chop;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Weak,NearSupport,Chop,Stretched,False
META,780,2021-02-08,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
META,800,2021-03-09,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
META,820,2021-04-07,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
META,840,2021-05-05,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
META,860,2021-06-03,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Mixed,Weak,NearResistance,Range,Severe,False
META,880,2021-07-01,Mixed,50,45-69,severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Upper,Trend,Severe,False
META,900,2021-07-30,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
META,920,2021-08-27,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Weak,NearResistance,Chop,Severe,False
META,940,2021-09-27,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Severe,False
META,960,2021-10-25,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
META,980,2021-11-22,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
META,1000,2021-12-21,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,Upper,Chop,Normal,False
META,1020,2022-01-20,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Stretched,False
META,1040,2022-02-17,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Severe,False
META,1060,2022-03-18,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Severe,False
META,1080,2022-04-18,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearResistance,Trend,Severe,False
META,1100,2022-05-16,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
META,1120,2022-06-14,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearSupport,Range,Severe,False
META,1140,2022-07-14,Unclear,40,0-44,broken;chop;contradictory;severe;agree3,Agreement,3,capped by contradictory (<= 40),Clean,Broken,NearSupport,Chop,Severe,False
META,1160,2022-08-11,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearSupport,Range,Severe,False
META,1180,2022-09-09,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
META,1200,2022-10-07,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Broken,Lower,Chop,Severe,False
META,1220,2022-11-04,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Lower,Trend,Severe,False
META,1240,2022-12-05,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Mixed,Broken,Upper,Range,Severe,False
META,1260,2023-01-04,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearSupport,Range,Severe,False
META,1280,2023-02-02,Mixed,50,45-69,broken;extended;severe;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,NearSupport,Expansion,Severe,False
META,1300,2023-03-03,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,Mid,Trend,Severe,False
META,1320,2023-03-31,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Severe,False
META,1340,2023-05-01,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearResistance,Trend,Severe,False
META,1360,2023-05-30,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Severe,False
META,1380,2023-06-28,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Severe,False
META,1400,2023-07-27,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Severe,False
META,1420,2023-08-24,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Severe,False
META,1440,2023-09-22,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Severe,False
META,1460,2023-10-20,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Severe,False
META,1480,2023-11-17,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearSupport,Range,Severe,False
META,1500,2023-12-18,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Mixed,Broken,Upper,Range,Severe,False
META,1520,2024-01-18,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearResistance,Trend,Severe,False
META,1540,2024-02-15,Mixed,50,45-69,extended;severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Clean,Weak,NearResistance,Expansion,Severe,False
META,1560,2024-03-15,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
META,1580,2024-04-15,Unclear,44,0-44,chop;severe,Chop/Regime,4,capped by chop (<= 44),Clean,Fresh,Mid,Chop,Severe,False
META,1600,2024-05-13,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,Mid,Trend,Severe,False
META,1620,2024-06-11,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,Upper,Range,Severe,False
META,1640,2024-07-11,Unclear,44,0-44,chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Fresh,NearResistance,Chop,Severe,False
META,1660,2024-08-08,Mixed,50,45-69,broken;extended;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,NearResistance,Expansion,Extended,False
META,1680,2024-09-06,Mixed,65,45-69,agree3,Agreement,5,capped by agree3 (<= 69),Mixed,Fresh,NearSupport,Range,Stretched,False
META,1700,2024-10-04,Mixed,50,45-69,pricediscovery;severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Above,Trend,Severe,False
META,1720,2024-11-01,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearSupport,Chop,Severe,False
META,1740,2024-12-02,Mixed,50,45-69,severe;agree3,Extension,4,capped by severe (<= 50),Weak,Fresh,NearResistance,Range,Severe,False
META,1760,2024-12-31,Mixed,52,45-69,extended;weakzone;agree3,Zone,4,capped by weakzone (<= 52),Clean,Weak,NearSupport,Trend,Extended,False
META,1780,2025-01-31,Mixed,50,45-69,severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Upper,Trend,Severe,False
META,1800,2025-03-03,Mixed,50,45-69,severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Lower,Trend,Severe,False
META,1820,2025-03-31,Unclear,44,0-44,chop;agree3,Chop/Regime,4,capped by chop (<= 44),Weak,Fresh,NearSupport,Chop,Normal,False
META,1840,2025-04-29,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,4,capped by chop (<= 44),Range-bound,Broken,NearSupport,Chop,Normal,False
META,1860,2025-05-28,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,Upper,Chop,Stretched,False
META,1880,2025-06-26,Mixed,50,45-69,severe;weakzone;agree3,Extension,4,capped by severe (<= 50),Clean,Weak,NearResistance,Trend,Severe,False
META,1900,2025-07-25,Unclear,44,0-44,chop;midrange;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,Mid,Chop,Severe,False
META,1920,2025-08-22,Unclear,44,0-44,chop;severe,Chop/Regime,4,capped by chop (<= 44),Clean,Fresh,Mid,Chop,Severe,False
META,1940,2025-09-22,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,Mid,Chop,Severe,False
META,1960,2025-10-20,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Extended,False
META,1980,2025-11-17,Mixed,50,45-69,broken;extended;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,Lower,Trend,Extended,False
META,2000,2025-12-16,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,4,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Normal,False
META,2020,2026-01-15,Mixed,50,45-69,broken;extended;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearResistance,Trend,Extended,False
META,2040,2026-02-13,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearSupport,Range,Stretched,False
META,2060,2026-03-16,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Extended,False
META,2080,2026-04-14,Mixed,50,45-69,broken;agree3,Zone,5,capped by broken (<= 50),Clean,Broken,NearResistance,Trend,Normal,False
META,2100,2026-05-12,Mixed,50,45-69,broken;extended;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearSupport,Trend,Extended,False
